book_id,isbn13,authors,original_publication_year,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
6597,9780316252970,"Cassandra Clare, Sarah Rees Brennan",2010,"What Really Happened in Peru (The Bane Chronicles, #1)",3.74,22291,794,2284,6151,5867,7195,https://images.gr-assets.com/books/1366745722m/17334079.jpg,https://images.gr-assets.com/books/1366745722s/17334079.jpg
6598,9780812971680,Kevin Stein,2007,"Brothers Majere (Dragonlance: Preludes, #3)",4.08,15691,147,727,3467,4768,6582,https://images.gr-assets.com/books/1312057416m/92871.jpg,https://images.gr-assets.com/books/1312057416s/92871.jpg
6599,9780312599060,"David Perlmutter, Kristin Loberg",1998,"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",3.88,13051,486,783,2899,4534,4349,https://images.gr-assets.com/books/1395680212m/17333302.jpg,https://images.gr-assets.com/books/1395680212s/17333302.jpg
6600,9780786887580,Annie Dillard,2004,Pilgrim at Tinker Creek,4.10,16926,584,905,2560,4988,7889,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6601,9780751500290,Raymond E. Feist,2000,"Prince of the Blood (Krondor's Sons, #1)",3.94,18117,98,742,4731,7110,5436,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6602,9780812968380,Roger Zelazny,2014,The Courts of Chaos (The Chronicles of Amber #5),4.19,17315,104,487,3058,6113,7553,https://images.gr-assets.com/books/1417786728m/359581.jpg,https://images.gr-assets.com/books/1417786728s/359581.jpg
6603,9780875847470,"Daron Acemoğlu, James A. Robinson",1964,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",3.99,14395,205,729,2889,5701,4871,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6604,9780749934360,"Isabel Allende, Margaret Sayers Peden",2013,Zorro,3.75,16954,325,1188,4881,6615,3945,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6605,9780671540660,Marti Olsen Laney,1975,The Introvert Advantage: How to Thrive in an Extrovert World,3.88,13581,344,934,3216,4602,4485,https://images.gr-assets.com/books/1348042078m/49322.jpg,https://images.gr-assets.com/books/1348042078s/49322.jpg
6606,9780316194690,"Garth Ennis, Steve Dillon",2002,"Preacher, Volume 5: Dixie Fried",4.29,16192,184,435,2098,5210,8265,https://images.gr-assets.com/books/1309916427m/102956.jpg,https://images.gr-assets.com/books/1309916427s/102956.jpg
6607,9780575132500,"D.H. Lawrence, Daphne Merkin",1998,The Rainbow,3.67,15668,625,1454,4322,5313,3954,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6608,9780099465640,Kathryn Lasky,1994,"The Capture (Guardians of Ga'Hoole, #1)",3.88,20258,511,1355,4938,6622,6832,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6609,9780226320620,Gary Taubes,2015,Why We Get Fat: And What to Do About It,4.04,14398,313,707,2601,5235,5542,https://images.gr-assets.com/books/1320563681m/8727466.jpg,https://images.gr-assets.com/books/1320563681s/8727466.jpg
6610,9780385337500,Sue Grafton,2001,"T is for Trespass (Kinsey Millhone, #20)",3.91,20491,153,680,5324,8941,5393,https://images.gr-assets.com/books/1266546923m/410445.jpg,https://images.gr-assets.com/books/1266546923s/410445.jpg
6611,9780375700810,"Garth Ennis, Steve Dillon, Steve Pugh, Matt Hollingsworth, Carlos Ezquerra, Richard Case",2012,"Preacher, Volume 4: Ancient History",4.25,15230,157,505,2190,4876,7502,https://images.gr-assets.com/books/1309916054m/95395.jpg,https://images.gr-assets.com/books/1309916054s/95395.jpg
6612,9780399161480,John M. Barry,2011,The Great Influenza: The Story of the Deadliest Pandemic in History,3.95,15443,251,801,3419,5935,5037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6613,9781400033450,"Paul Hattaway, Brother Yun",2002,The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun,4.33,13133,195,363,1716,3537,7322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6614,9780140320980,Mark Lawrence,2008,"Prince of Fools (The Red Queen's War, #1)",4.07,16567,217,606,2838,7008,5898,https://images.gr-assets.com/books/1385072473m/18693743.jpg,https://images.gr-assets.com/books/1385072473s/18693743.jpg
6615,9780399157680,"Saul Bellow, Philip Roth",2005,Herzog,3.79,15455,501,1214,3757,5607,4376,https://images.gr-assets.com/books/1386924221m/6551.jpg,https://images.gr-assets.com/books/1386924221s/6551.jpg
6616,9780465067110,Neal Shusterman,2002,"UnSouled (Unwind, #3)",4.23,19175,87,382,2866,7625,8215,https://images.gr-assets.com/books/1378899523m/12792658.jpg,https://images.gr-assets.com/books/1378899523s/12792658.jpg
6617,9780439632510,Thich Nhat Hanh,1954,The Miracle of Mindfulness: An Introduction to the Practice of Meditation,4.26,15001,150,358,2009,5360,7124,https://images.gr-assets.com/books/1320448079m/95747.jpg,https://images.gr-assets.com/books/1320448079s/95747.jpg
6618,9780007236340,David Shannon,2009,David Gets In Trouble,4.22,15118,339,656,2496,3528,8099,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6619,9780671737630,Iris Johansen,2011,"The Face Of Deception (Eve Duncan, #1)",4.07,18852,205,629,3884,7133,7001,https://images.gr-assets.com/books/1314902854m/272264.jpg,https://images.gr-assets.com/books/1314902854s/272264.jpg
6620,9780399154910,Steven Pinker,1963,The Language Instinct: How the Mind Creates Language,4.05,14314,234,606,2641,5629,5204,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6621,9780739420230,Tim Johnston,1922,Descent,3.59,14549,538,1454,4206,5611,2740,https://images.gr-assets.com/books/1410170967m/20312459.jpg,https://images.gr-assets.com/books/1410170967s/20312459.jpg
6623,9781578562590,Megan Abbott,2010,Dare Me,3.23,17353,1154,3070,5956,4930,2243,https://images.gr-assets.com/books/1342214694m/12982393.jpg,https://images.gr-assets.com/books/1342214694s/12982393.jpg
6624,9780061706550,Rachel Caine,2007,"Last Breath (The Morganville Vampires, #11)",4.32,21799,190,482,3024,6600,11503,https://images.gr-assets.com/books/1327900044m/10549501.jpg,https://images.gr-assets.com/books/1327900044s/10549501.jpg
6625,9780763665660,"Alaa Al Aswany, علاء الأسواني",2008,The Yacoubian Building,3.65,14576,572,1272,4000,5607,3125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6626,9780062200460,"Martha Stewart, Victor Schrager",2013,Martha Stewart's Cookies: The Very Best Treats to Bake and to Share,4.04,14019,522,710,2545,4098,6144,https://images.gr-assets.com/books/1320457250m/2176873.jpg,https://images.gr-assets.com/books/1320457250s/2176873.jpg
6627,9781433672960,Jacqueline Winspear,2012,"Pardonable Lies (Maisie Dobbs, #3)",4.09,19200,76,343,3487,9191,6103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6628,9780575095780,E.D. Baker,2007,"The Frog Princess (Tales of the Frog Princess, #1)",3.81,22774,585,1759,6186,7108,7136,https://images.gr-assets.com/books/1397766099m/65091.jpg,https://images.gr-assets.com/books/1397766099s/65091.jpg
6629,9780380842930,"Reginald Rose, David Mamet",2009,Twelve Angry Men,4.07,17542,201,791,3323,6531,6696,https://images.gr-assets.com/books/1327910292m/29034.jpg,https://images.gr-assets.com/books/1327910292s/29034.jpg
6630,9781599901190,"Neil Gaiman, Andy Kubert, Matt Wagner, Simon Bisley, Bernie Mireault, Mark Buckingham",2013,Batman: Whatever Happened to the Caped Crusader?,3.97,15056,200,881,3475,5071,5429,https://images.gr-assets.com/books/1484915793m/5599692.jpg,https://images.gr-assets.com/books/1484915793s/5599692.jpg
6631,9781616552950,Ree Drummond,2008,The Pioneer Woman: Black Heels to Tractor Wheels,3.81,16590,528,1277,4126,5597,5062,https://images.gr-assets.com/books/1327898663m/8483233.jpg,https://images.gr-assets.com/books/1327898663s/8483233.jpg
6632,9780099447120,Leo Lionni,2005,Swimmy,4.13,19466,380,782,3614,5864,8826,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6633,9781416543830,Sinclair Lewis,2006,Babbitt,3.64,17437,609,1551,5078,6402,3797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6634,9781416928060,Cormac McCarthy,2015,Suttree,4.18,13913,209,555,2203,4510,6436,https://images.gr-assets.com/books/1397600192m/394469.jpg,https://images.gr-assets.com/books/1397600192s/394469.jpg
6635,9781414368180,Ellen Schreiber,2009,"Love Bites (Vampire Kisses, #7)",4.13,17970,327,1048,3489,4248,8858,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6636,9780307958720,Anne Enright,1994,The Gathering,3.04,15982,1657,3417,5298,3903,1707,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6637,9780590664880,Tori Spelling,2012,sTORI Telling,3.62,15512,373,1433,5167,5237,3302,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6638,9781301160820,James Patterson,1991,"Cross My Heart (Alex Cross, #21)",4.03,15802,261,712,3132,5931,5766,https://images.gr-assets.com/books/1410755815m/17333277.jpg,https://images.gr-assets.com/books/1410755815s/17333277.jpg
6639,9780849945110,Jonathan Haidt,2008,The Righteous Mind: Why Good People are Divided by Politics and Religion,4.16,14886,280,585,2212,5256,6553,https://images.gr-assets.com/books/1351393217m/11324722.jpg,https://images.gr-assets.com/books/1351393217s/11324722.jpg
6640,9780062320220,Garth Nix,2005,"Lady Friday (The Keys to the Kingdom, #5)",3.91,18565,163,900,5018,6784,5700,https://images.gr-assets.com/books/1304528767m/17206.jpg,https://images.gr-assets.com/books/1304528767s/17206.jpg
6641,9781570089270,Kristen Ashley,1972,"Rock Chick Rescue (Rock Chick, #2)",4.31,29670,133,645,3783,10444,14665,https://images.gr-assets.com/books/1416398897m/7405450.jpg,https://images.gr-assets.com/books/1416398897s/7405450.jpg
6642,9780385495320,"Joe Hill, Gabriel Rodríguez",1998,"Locke & Key, Vol. 5: Clockworks",4.50,17551,100,252,1240,5119,10840,https://images.gr-assets.com/books/1343848792m/13490570.jpg,https://images.gr-assets.com/books/1343848792s/13490570.jpg
6643,9780451460940,Wendy Mass,2010,Every Soul a Star,4.10,18138,256,777,3362,6237,7506,https://images.gr-assets.com/books/1330221785m/3223761.jpg,https://images.gr-assets.com/books/1330221785s/3223761.jpg
6644,9780446359210,Julia Scheeres,1976,Jesus Land,3.97,14456,200,623,3122,6041,4470,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6645,9780440244170,David Wiesner,2013,Flotsam,4.28,19628,461,673,2478,5259,10757,https://images.gr-assets.com/books/1381052967m/138070.jpg,https://images.gr-assets.com/books/1381052967s/138070.jpg
6646,9780307595650,Angela Marsons,1991,"Silent Scream (D.I. Kim Stone, #1)",4.02,17965,355,772,3390,7036,6412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6647,9780786816580,Jerry Pinkney,2016,The Lion and the Mouse,4.23,18255,296,618,2791,5423,9127,https://images.gr-assets.com/books/1259865825m/6534132.jpg,https://images.gr-assets.com/books/1259865825s/6534132.jpg
6648,9780345322210,Langston Hughes,2011,The Collected Poems,4.32,14019,93,267,1901,4572,7186,https://images.gr-assets.com/books/1367492866m/133906.jpg,https://images.gr-assets.com/books/1367492866s/133906.jpg
6649,9780312933530,Kendare Blake,2011,"Girl of Nightmares (Anna, #2)",3.90,22645,363,1383,5512,8354,7033,https://images.gr-assets.com/books/1344463840m/12507214.jpg,https://images.gr-assets.com/books/1344463840s/12507214.jpg
6650,9781401224680,Lois McMaster Bujold,1977,"Barrayar (Vorkosigan Saga, #7)",4.31,19234,91,320,2439,7098,9286,https://images.gr-assets.com/books/1397151220m/61905.jpg,https://images.gr-assets.com/books/1397151220s/61905.jpg
6651,9781442440430,"QuinRose, Soumei Hoshino",2006,"Alice in the Country of Hearts, Vol. 01 (Alice in the Country of Hearts, #1)",4.21,14831,379,775,2226,3355,8096,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6652,9780800786650,Darren Shan,1915,"Lord of the Shadows (Cirque Du Freak, #11)",4.22,17290,159,605,2807,5397,8322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6653,9780060009240,Michael Moorcock,1982,"Elric of Melniboné (Elric, #1)",3.89,18953,334,1166,4528,7180,5745,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6654,9780312421850,Caroline Alexander,2013,The Endurance: Shackleton's Legendary Antarctic Expedition,4.31,14772,189,266,1779,5102,7436,https://images.gr-assets.com/books/1320487170m/537375.jpg,https://images.gr-assets.com/books/1320487170s/537375.jpg
6655,9780756405720,Wendy Mass,2010,"The Candymakers (The Candymakers, #1)",4.31,16996,217,525,2149,5017,9088,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6656,9780441013460,Walt Disney Company,1974,Winnie the Pooh and Tigger Too (Disney's Wonderful World of Reading),4.39,14211,176,376,1999,2832,8828,https://images.gr-assets.com/books/1329390079m/2617684.jpg,https://images.gr-assets.com/books/1329390079s/2617684.jpg
6657,9781568584260,Jay McLean,1986,"More Than This (More Than, #1)",4.15,27575,675,1217,3956,9065,12662,https://images.gr-assets.com/books/1375710763m/18285151.jpg,https://images.gr-assets.com/books/1375710763s/18285151.jpg
6658,9780340893620,L.J. Smith,1980,"The Fury (The Vampire Diaries, #3)",3.55,23800,1001,3026,7453,6435,5885,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6659,9780553567150,"Lin-Manuel Miranda, Jeremy McCarter",2011,Hamilton: The Revolution,4.47,25565,693,530,1834,5496,17012,https://images.gr-assets.com/books/1451400644m/26200563.jpg,https://images.gr-assets.com/books/1451400644s/26200563.jpg
6660,9780671553030,Harlan Coben,2003,"Shelter (Mickey Bolitar, #1)",3.92,17190,227,808,4130,6911,5114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6661,9780764524840,"Gregory Maguire, Douglas Smith",1986,"Out of Oz (The Wicked Years, #4)",3.84,15706,329,1199,3971,5403,4804,https://images.gr-assets.com/books/1370992585m/10594929.jpg,https://images.gr-assets.com/books/1370992585s/10594929.jpg
6662,9781250061780,"O. Henry, Victoria Blake",2009,Selected Stories,4.16,15560,189,465,2772,5433,6701,https://images.gr-assets.com/books/1328753059m/14469.jpg,https://images.gr-assets.com/books/1328753059s/14469.jpg
6663,9780062236680,"Janet Briggs, Beth Wittlinger",1972,The Taste of Home Cookbook,4.25,14543,185,493,2219,4215,7431,https://images.gr-assets.com/books/1309198140m/3885.jpg,https://images.gr-assets.com/books/1309198140s/3885.jpg
6664,9781615579180,Franz Kafka,2012,"The Metamorphosis, In the Penal Colony, and Other Stories: The Great Short Works of Franz Kafka",4.02,13510,353,720,2505,4591,5341,https://images.gr-assets.com/books/1446102089m/17688.jpg,https://images.gr-assets.com/books/1446102089s/17688.jpg
6665,9780307588920,Anne Rice,2011,Cry to Heaven,3.83,17794,467,1486,4449,5576,5816,https://images.gr-assets.com/books/1385216547m/31335.jpg,https://images.gr-assets.com/books/1385216547s/31335.jpg
6666,9781449461070,Josephine Angelini,1990,"Goddess (Starcrossed, #3)",4.24,23486,286,829,3412,7286,11673,https://images.gr-assets.com/books/1351415040m/7849034.jpg,https://images.gr-assets.com/books/1351415040s/7849034.jpg
6667,9780515137120,J.R. Ward,2012,"Crave (Fallen Angels, #2)",4.09,24211,249,933,4718,8914,9397,https://images.gr-assets.com/books/1373163501m/7828882.jpg,https://images.gr-assets.com/books/1373163501s/7828882.jpg
6668,9781590382230,Frederick Forsyth,2010,The Dogs of War,3.96,15773,106,641,3876,6353,4797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6669,9780099268700,Brian Lumley,1997,"Necroscope (Necroscope, #1)",3.99,15734,430,901,3253,4987,6163,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6670,9780307265630,"Truddi Chase, Robert A. Phillips Jr.",2010,When Rabbit Howls,4.03,14372,253,655,3077,4825,5562,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6671,9780393322580,Robison Wells,1983,"Variant (Variant, #1)",3.92,19423,338,1158,4482,7102,6343,https://images.gr-assets.com/books/1298564680m/10433900.jpg,https://images.gr-assets.com/books/1298564680s/10433900.jpg
6672,9780099478480,Brad Thor,1935,"Path of the Assassin (Scot Harvath, #2)",4.17,15324,103,388,2445,6327,6061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
